index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
10,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,9,15,239,3343,3597,84996.625,5666.75244140625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 9,12.396628459294638,0.6646828089096389,9.694234866448562,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
11,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,11,15,239,3343,3597,84996.80257161458,5666.76416015625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 11,12.392802556355795,0.6646820541187836,9.69724913065946,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
12,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,12,15,239,3343,3597,84996.78873697917,5666.763346354167,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 12,12.396253188451132,0.664682113101433,9.694382933396023,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
13,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,239,3343,3597,103196.703125,6880.161946614583,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 18,12.54820708433787,0.588763836671073,9.575571518291149,0.4836133333333333,0.9353298333333333,27.790658500000006,80.73342666666667
14,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,7,15,211,3371,3597,83321.998046875,5555.1083984375,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 7,12.429211815198263,0.6712697182430447,9.669386752244405,0.9853701666666668,0.995349,79.6853905,93.37870266666665
15,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,197,3385,3597,98945.66910807292,6596.748046875,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 16,12.535101254781088,0.6056636894631945,9.586419696875915,0.5373213333333333,0.9707278333333332,31.01521866666667,88.85132500000002
16,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,6,15,183,3399,3597,79980.97216796875,5332.361490885417,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 6,12.349875450134277,0.684494198104676,9.732802058417553,0.9852625,0.9951455,78.520279,93.123474
17,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,183,3399,3597,164036.88916015625,10936.455891927084,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 1,14.017450849215189,0.35006302596937416,8.566885915649754,0.9860066666666666,0.9951786666666665,78.88156633333332,93.63850783333334
18,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,5,15,183,3399,3597,128053.85693359375,8537.465494791666,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 5,13.864560763041178,0.49408060554632466,8.661217839297523,0.9872876666666667,0.995243,81.59909666666668,93.67064116666667
19,h264_qsv,LA_ICQ,veryslow,"""4""",256,2,16,15,899,2683,3597,112450.76350911458,7497.122395833333,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 17,11.918487429618835,0.5520324876933448,10.07750224398301,0.5328063333333334,0.9229306666666668,27.986908666666668,76.09246133333333
20,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,7,15,717,2865,3597,89752.32014973958,5983.808756510417,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 7,11.783553838729858,0.6457396876031537,10.196858157375447,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
21,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,604,2978,3597,110075.46907552083,7338.765787760417,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 20,12.007008870442709,0.5612540869717453,10.006836876340422,0.47072966666666666,0.8748815,20.221621666666667,66.332867
22,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,12,15,408,3174,3597,86051.41178385417,5737.070638020833,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 12,12.154741366704306,0.6606856072778498,9.886742080909219,0.9864825,0.9957234999999999,80.37752766666667,93.78899483333333
23,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,338,3244,3597,110636.65120442708,7376.187662760417,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 17,12.367991050084433,0.5574465404123742,9.715247204471176,0.4285708333333333,0.8443488333333332,19.84960733333333,61.57252833333333
24,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,15,15,281,3301,3597,86232.76953125,5749.165852864583,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 15,12.232435663541159,0.6597879368903513,9.825354911275076,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
25,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,211,3371,3597,157625.21354166666,10508.973958333334,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 1,13.8442432085673,0.3762230508744424,8.674409854990783,0.9858498333333333,0.9952996666666666,80.03864533333333,93.75844716666666
26,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103938.4423828125,6929.621907552083,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 19,12.608434597651163,0.5851702003515865,9.52953041809406,0.48660266666666674,0.9152253333333333,27.50711383333333,76.34364183333334
27,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103938.4423828125,6929.621907552083,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 20,12.612979412078857,0.5851702003515865,9.52652061474536,0.48660266666666674,0.9152253333333333,27.50711383333333,76.34364183333334
28,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,12,15,197,3385,3597,81133.48990885417,5409.199869791667,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 12,12.360323389371237,0.6799621415552964,9.724109955413276,0.9850133333333333,0.9951898333333333,79.40898733333333,93.1956455
29,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,15,15,197,3385,3597,81133.61295572917,5409.207845052083,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 15,12.3627769947052,0.6799616185797749,9.722028485746057,0.9850133333333333,0.9951898333333333,79.40898733333333,93.1956455
30,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,11,15,183,3399,3597,81410.67561848958,5427.680013020833,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 11,12.338630596796671,0.6787784614059996,9.741373017768318,0.985111,0.9951414999999999,79.17536866666667,93.146967
31,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,95350.27864583333,6357.022623697917,-global_quality 25 -look_ahead 1,11.74829387664795,0.6234265383196651,10.224759826878639,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
32,h264_qsv,LA_ICQ,veryslow,4,256,1,2,15,1194,2388,3597,103438.2763671875,6896.25341796875,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 2,11.672821005185446,0.591740753779309,10.287420617112003,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
33,h264_qsv,LA_ICQ,veryslow,"""4""",256,2,11,15,899,2683,3597,95351.02864583333,6357.07275390625,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 11,11.765404303868612,0.6234233506593442,10.20975083590337,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
34,h264_qsv,LA_ICQ,veryslow,"""4""",256,2,14,15,899,2683,3597,95350.19466145833,6357.01708984375,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 14,11.759005546569824,0.6234268952712114,10.215310082361869,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
35,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,8,15,717,2865,3597,89752.30631510417,5983.807779947917,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 8,11.784964203834534,0.6457397464577895,10.1954460740552,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
36,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,12,15,717,2865,3597,89752.90755208333,5983.847819010417,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 12,11.778962771097818,0.6457371907682666,10.201025756473802,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
37,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,604,2978,3597,110075.46907552083,7338.765787760417,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 16,12.00496276219686,0.5612540869717453,10.008668231140923,0.47072966666666666,0.8748815,20.221621666666667,66.332867
38,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,7,15,520,3062,3597,90167.09944661458,6011.46337890625,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 7,12.033444245656332,0.6442807571133772,9.986128078443901,0.9874508333333334,0.995962,81.28981316666666,94.065333
39,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,8,15,520,3062,3597,90167.07307942708,6011.4619140625,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 8,12.027337551116943,0.644280869629231,9.991151648925216,0.9874508333333334,0.995962,81.28981316666666,94.065333
40,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,520,3062,3597,107562.0166015625,7171.1953125,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 18,12.177970170974731,0.5715915009800789,9.865537412160359,0.48512933333333336,0.8759031666666667,23.184181999999996,67.2875425
41,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,408,3174,3597,97725.12972005208,6515.363444010417,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 18,12.259504357973734,0.6121762268272636,9.801443242171741,0.6265001666666666,0.9886955,37.6555415,92.7206185
42,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,2,15,366,3216,3597,113477.47347005208,7565.614583333333,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 2,13.155624071756998,0.5531220646747147,9.128925374375937,0.9881386666666666,0.9957608333333332,82.45869916666668,94.14318149999998
43,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,11,15,366,3216,3597,83518.21256510417,5568.184244791667,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 11,12.145337462425232,0.6706984870968906,9.895567632273062,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
44,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,3,15,338,3244,3597,114851.58919270833,7657.231608072917,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 3,13.243680834770203,0.547563318133037,9.068116937504925,0.9882051666666666,0.9956839999999999,81.89981733333333,94.071733
45,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,338,3244,3597,110636.65120442708,7376.187662760417,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 16,12.368779182434082,0.5574465404123742,9.714369148464188,0.4285708333333333,0.8443488333333332,19.84960733333333,61.57252833333333
46,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,5,15,309,3273,3597,86484.50048828125,5765.944661458333,-global_quality 25 -look_ahead 1 -g 256 -bf 11 -refs 5,12.16095761458079,0.6588466369860472,9.884504724561863,0.9859466666666666,0.9956329999999999,80.04529566666666,93.63093466666668
47,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,14,15,309,3273,3597,86485.54052734375,5766.013997395833,-global_quality 25 -look_ahead 1 -g 256 -bf 11 -refs 14,12.156495769818624,0.6588422165977114,9.887767148456481,0.9859466666666666,0.9956329999999999,80.04529566666666,93.63093466666668
48,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,4,15,281,3301,3597,117925.65608723958,7862.190592447917,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 4,13.399075746536255,0.5352437238048455,8.962796676812157,0.9878363333333332,0.9955750000000001,81.5244685,93.97133883333333
49,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,11,15,281,3301,3597,86232.81070963542,5749.16845703125,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 11,12.231770992279053,0.6597877619469467,9.825886111724762,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
50,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,10,15,267,3315,3597,85789.16097005208,5719.592447916667,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 10,12.30178431669871,0.6615297998497703,9.769468845841594,0.9856630000000001,0.9955013333333332,79.7259555,93.52251583333333
51,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,267,3315,3597,103981.10970052083,6932.46044921875,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 18,12.46725062529246,0.5856748676838665,9.638064122798502,0.4892396666666667,0.9323081666666667,28.244749,79.02703116666667
52,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,225,3357,3597,103319.98046875,6888.381998697917,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 18,12.62791613737742,0.5877878887903165,9.514870542613787,0.48883650000000006,0.9388086666666667,28.924949166666668,81.37882599999999
53,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103938.4423828125,6929.621907552083,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 17,12.612672249476114,0.5851702003515865,9.52661963953443,0.48660266666666674,0.9152253333333333,27.50711383333333,76.34364183333334
54,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103938.4423828125,6929.621907552083,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 18,12.616042137145996,0.5851702003515865,9.524207477693837,0.48660266666666674,0.9152253333333333,27.50711383333333,76.34364183333334
55,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,11,15,211,3371,3597,82281.31640625,5485.727376302083,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 11,12.379722356796265,0.6754280044067552,9.708041361842241,0.98527,0.99528,79.4072015,93.28377616666667
56,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,211,3371,3597,103360.17073567708,6891.066080729167,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 17,12.572622895240784,0.587433953430497,9.556860344897055,0.49941716666666675,0.9528746666666666,28.31455783333333,85.02979316666666
57,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,11,15,197,3385,3597,81133.68131510417,5409.212565104167,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 11,12.363778511683146,0.6799613280378186,9.721320183435639,0.9850133333333333,0.9951898333333333,79.40898733333333,93.1956455
58,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,5,15,183,3399,3597,127106.39664713542,8474.29638671875,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 5,13.835314591725668,0.4979080347579136,8.679937538218583,0.9874290000000001,0.9952834999999999,81.01317916666666,93.67704250000001
59,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,9,15,183,3399,3597,79980.94580078125,5332.360026041667,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 9,12.353481332461039,0.6844943101708593,9.729942140105091,0.9852625,0.9951455,78.520279,93.123474
60,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,10,15,183,3399,3597,81410.68961588542,5427.680826822917,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 10,12.334089318911234,0.6787784013929085,9.74522149971757,0.985111,0.9951414999999999,79.17536866666667,93.146967
61,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,14,15,183,3399,3597,81410.634765625,5427.67724609375,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 14,12.33553715546926,0.6787786344328066,9.744167250977272,0.985111,0.9951414999999999,79.17536866666667,93.146967
62,h264_qsv,LA_ICQ,veryslow,4,256,1,5,15,1194,2388,3597,103438.2763671875,6896.25341796875,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 5,11.674210031827291,0.591740753779309,10.28595966835878,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
63,h264_qsv,LA_ICQ,veryslow,4,256,1,12,15,1194,2388,3597,103438.2919921875,6896.25439453125,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 12,11.675241867701212,0.5917406873697191,10.28525402803602,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
64,h264_qsv,LA_ICQ,veryslow,"""4""",256,2,6,15,899,2683,3597,95350.24934895833,6357.020670572917,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 6,11.753240505854288,0.6234266628376464,10.220222363186101,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
65,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,14,15,717,2865,3597,89752.89469401042,5983.847005208333,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 14,11.777448773384094,0.6457372459710274,10.20232270051038,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
66,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,15,15,717,2865,3597,89752.88199869792,5983.84619140625,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 15,11.778589169184366,0.645737299430095,10.201056981289883,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
67,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,5,15,604,2978,3597,91470.36360677083,6098.349772135417,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 5,11.84232227007548,0.63900039563048,10.148077102510362,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
68,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,15,15,520,3062,3597,90166.96272786458,6011.454427083333,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 15,12.033677458763123,0.6442813381972899,9.985731085689638,0.9874508333333334,0.995962,81.28981316666666,94.065333
69,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,450,3132,3597,139094.36279296875,9273.48974609375,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 1,13.027621388435364,0.45161805182785425,9.217282251556025,0.9869048333333335,0.9957448333333332,80.29784616666666,94.17803233333332
70,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,4,15,450,3132,3597,88298.45524088542,5886.879069010417,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 4,12.203645388285318,0.6516792881840374,9.846137287790102,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
71,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,8,15,450,3132,3597,88298.82389322917,5886.903645833333,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 8,12.199891805648804,0.6516777212186966,9.849135654087492,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
72,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,408,3174,3597,141793.2205403646,9453.43115234375,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 1,13.145320534706116,0.4407431861717237,9.134954035522812,0.9863911666666666,0.9956815,80.58877833333332,94.12607700000001
73,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,6,15,408,3174,3597,86051.08170572917,5737.04833984375,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 6,12.153729875882467,0.660687010180439,9.887623129817547,0.9864825,0.9957234999999999,80.37752766666667,93.78899483333333
74,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,408,3174,3597,97725.12972005208,6515.363444010417,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 17,12.259612600008646,0.6121762268272636,9.801252490073576,0.6265001666666666,0.9886955,37.6555415,92.7206185
75,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,6,15,366,3216,3597,83518.25260416667,5568.186848958333,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 6,12.151405851046244,0.6706983169223162,9.89026184927822,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
76,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,10,15,366,3216,3597,83518.22623697917,5568.185221354167,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 10,12.14542043209076,0.6706984289884993,9.895794287822222,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
77,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,10,15,309,3273,3597,86485.58154296875,5766.016927083333,-global_quality 25 -look_ahead 1 -g 256 -bf 11 -refs 10,12.156565546989441,0.6588420422725375,9.8876042226471,0.9859466666666666,0.9956329999999999,80.04529566666666,93.63093466666668
78,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,309,3273,3597,105931.08642578125,7062.460774739583,-global_quality 25 -look_ahead 1 -g 256 -bf 11 -refs 20,12.341357350349426,0.5776538167089499,9.737495836519107,0.49850516666666667,0.9285665000000001,27.095691833333333,78.3727415
79,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,10,15,281,3301,3597,86232.82438151042,5749.169270833333,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 10,12.226668437321981,0.6597877038385555,9.830118869906112,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
80,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,281,3301,3597,107087.310546875,7139.550618489583,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 17,12.419707735379538,0.572706632447152,9.675201798007487,0.4870025,0.9269936666666666,28.064030666666664,79.021162
81,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,281,3301,3597,107087.310546875,7139.550618489583,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 19,12.420215884844461,0.572706632447152,9.674819611230118,0.4870025,0.9269936666666666,28.064030666666664,79.021162
82,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,4,15,267,3315,3597,119600.23551432292,7973.838704427083,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 4,13.490003863970438,0.5284176553167623,8.901908224215658,0.987755,0.9955280000000001,81.9872425,93.91628116666668
83,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,267,3315,3597,85788.95589192708,5719.578776041667,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 8,12.302801688512167,0.6615306713380407,9.76857450311791,0.9856630000000001,0.9955013333333332,79.7259555,93.52251583333333
84,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,267,3315,3597,103981.10970052083,6932.46044921875,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 19,12.468073805173239,0.5856748676838665,9.637424297313943,0.4892396666666667,0.9323081666666667,28.244749,79.02703116666667
85,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,6,15,239,3343,3597,84996.404296875,5666.737630208333,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 6,12.384124835332235,0.6646837469450981,9.704031546849277,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
86,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,14,15,239,3343,3597,84996.76171875,5666.761393229167,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 14,12.38693102200826,0.6646822278257264,9.701942815025214,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
87,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,225,3357,3597,157654.3009440104,10510.904947916666,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 1,13.790642658869425,0.37660638110659006,8.708052580135735,0.9860908333333334,0.9953128333333333,79.77331683333334,93.75960233333335
88,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,10,15,225,3357,3597,84360.53141276042,5624.344563802083,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 10,12.449660897254944,0.6671536793604096,9.652484247151376,0.9851985000000001,0.9954583333333332,79.91584166666667,93.48104599999999
89,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,211,3371,3597,160679.38736979166,10712.599446614584,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 1,13.875921130180359,0.3645443167993579,8.654721281003184,0.9859718333333333,0.9952690000000001,80.11855083333333,93.71868033333334
90,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,10,15,183,3399,3597,79980.94580078125,5332.360026041667,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 10,12.351794044176737,0.6844943101708593,9.731115292514007,0.9852625,0.9951455,78.520279,93.123474
91,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,15,15,183,3399,3597,79980.87744140625,5332.355305989583,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 15,12.356598377227783,0.6844946007128155,9.727412340937812,0.9852625,0.9951455,78.520279,93.123474
92,h264_qsv,LA_ICQ,veryslow,4,256,1,10,15,1194,2388,3597,103438.2919921875,6896.25439453125,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 10,11.672350406646729,0.5917406873697191,10.287871795451236,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
93,h264_qsv,LA_ICQ,veryslow,4,256,1,15,15,1194,2388,3597,103438.2919921875,6896.25439453125,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 15,11.670278787612915,0.5917406873697191,10.28973911242373,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
94,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,2,15,717,2865,3597,104856.56803385417,6990.830240885417,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 2,12.380998531977335,0.5869671899642935,9.699084052568956,0.98904,0.9962383333333333,83.67661516666668,94.60686299999999
95,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,2,15,604,2978,3597,105413.64290364583,7027.97314453125,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 2,12.60398550828298,0.584781890324009,9.528083539043001,0.9887775,0.9961156666666665,82.78094833333333,94.47272300000002
96,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,3,15,450,3132,3597,109208.4501953125,7280.986490885417,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 3,12.928565899531046,0.5699210553873643,9.288804779290015,0.988501,0.9959113333333333,82.38363983333333,94.26349016666666
97,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,7,15,450,3132,3597,88298.85123697917,5886.905436197917,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 7,12.19813092549642,0.6516776057012201,9.850536418877896,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
98,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,14,15,450,3132,3597,88298.74251302083,5886.898600260417,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 14,12.209658821423849,0.6516780674266245,9.841061892393089,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
99,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,408,3174,3597,97725.12972005208,6515.363444010417,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 19,12.264519492785135,0.6121762268272636,9.79706939981915,0.6265001666666666,0.9886955,37.6555415,92.7206185
100,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,9,15,366,3216,3597,83518.22623697917,5568.185221354167,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 9,12.14347493648529,0.6706984289884993,9.89736235588761,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
101,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,14,15,366,3216,3597,83518.17154947917,5568.181477864583,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 14,12.142930746078491,0.6706986614220644,9.897712581581986,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
102,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,366,3216,3597,102100.02734375,6807.046223958333,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 16,12.312578876813253,0.5932820581078063,9.759384786211507,0.5203841666666666,0.928239,28.969302499999998,78.29486233333334
